h/dr :,1.8
h/dz :,1.8
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.104177,0.0907378,0.0849207,14.7339,13.4588,12.9303

r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
2.7,3.4,,1,1.0008,1.00212,,-9.3141e-17,4.15235e-15,,-3.40006e-16,6.83481e-15,,1.38778e-16,1.01828e-14,,-100,-99.3769,-99.5348
2.7,3.5,,1,1.0008,1.00212,,-4.74238e-16,-4.13351e-15,,4.64906e-16,-6.89032e-15,,2.498e-16,-1.03147e-14,,-100,-99.3769,-99.5348
2.7,3.6,,1,1.0008,1.00212,,-5.14028e-16,-6.29432e-15,,4.3715e-16,-9.04832e-15,,3.1225e-16,-9.39526e-15,,-100,-99.3769,-99.5348
2.7,3.7,,1,1.0008,1.00212,,-1.51696e-16,-4.04802e-16,,-6.93889e-18,8.32667e-17,,3.1225e-16,-1.80411e-16,,-100,-99.3769,-99.5348
2.7,3.8,,1,1.0008,1.00212,,4.83736e-16,3.87326e-15,,-2.01228e-16,6.82787e-15,,3.1225e-16,7.82013e-15,,-100,-99.3769,-99.5348
2.7,3.9,,1,1.0008,1.00212,,-7.35171e-17,-2.17177e-16,,7.63278e-17,-1.8735e-16,,-8.32667e-17,2.37657e-15,,-100,-99.3769,-99.5348
2.7,4,,1,1.0008,1.00212,,3.15156e-16,-7.63536e-13,,2.70617e-16,-1.88564e-15,,1.9082e-17,-8.83495e-15,,-100,-99.3769,-99.5348
2.7,4.1,,1,1.0008,1.00212,,5.70394e-16,-2.42592e-10,,-5.89806e-16,1.13087e-14,,-3.81639e-16,1.79735e-14,,-100,-99.3769,-99.5348
2.7,4.2,,1,1.0008,1.00212,,6.73687e-16,-4.10812e-08,,1.04083e-16,8.32667e-17,,2.98372e-16,-1.80411e-16,,-100,-99.3769,-99.5348
2.7,4.3,,1,1.0008,1.00212,,8.83835e-16,-3.70294e-06,,4.92661e-16,-1.37928e-14,,2.41127e-16,-1.97706e-14,,-100,-99.3769,-99.5348
2.7,4.4,,0.999995,1.0008,1.00212,,1.22783e-15,-0.000177201,,-3.40006e-16,-4.91447e-15,,2.42861e-16,9.52363e-16,,-99.9995,-99.3769,-99.5348
2.7,4.5,,0.999856,1.0008,1.00212,,1.03223e-15,-0.00448812,,4.85723e-17,5.01335e-16,,2.41127e-16,-4.19977e-15,,-99.9856,-99.3769,-99.5348
2.7,4.6,,0.997609,1.0008,1.00212,,2.73615e-16,-0.059955,,1.04083e-16,-2.51535e-16,,-2.01228e-16,4.17201e-15,,-99.7609,-99.3769,-99.5348
2.7,4.7,,0.978121,0.998492,1.00121,,2.93556e-16,-0.420854,,4.85723e-17,-0.130591,,2.41127e-16,-0.0654658,,-97.8121,-99.1582,-99.4394
2.7,4.8,,0.886922,0.937791,0.951902,,1.77161e-16,-1.54676,,-3.46945e-17,-1.34523,,3.40006e-16,-1.21297,,-88.6922,-93.1159,-94.4639
2.7,4.9,,0.656719,0.689938,0.707966,,-9.61338e-18,-2.96776,,-8.32667e-17,-3.49302,,2.98372e-16,-3.6983,,-65.6719,-68.4593,-70.1849
2.8,0,,0.656719,0.689938,0.707966,,3.68441e-15,2.96776,,6.56419e-15,3.49302,,6.36644e-15,3.6983,,-65.6719,-68.4593,-70.1849
2.8,0.1,,0.886922,0.937791,0.951902,,4.35462e-15,1.54676,,8.63198e-15,1.34523,,8.50361e-15,1.21297,,-88.6922,-93.1159,-94.4639
2.8,0.2,,0.978121,0.998492,1.00121,,5.33408e-15,0.420854,,9.29812e-15,0.130591,,8.9477e-15,0.0654658,,-97.8121,-99.1582,-99.4394
2.8,0.3,,0.997609,1.0008,1.00212,,4.62985e-15,0.059955,,8.85403e-15,2.19963e-15,,9.36404e-15,2.8701e-15,,-99.7609,-99.3769,-99.5348
2.8,0.4,,0.999856,1.0008,1.00212,,4.71295e-15,0.00448812,,8.60423e-15,-1.34615e-15,,8.11504e-15,-1.19349e-15,,-99.9856,-99.3769,-99.5348
2.8,0.5,,0.999995,1.0008,1.00212,,4.45964e-15,0.000177201,,8.70831e-15,-2.51882e-15,,8.46545e-15,-3.42001e-15,,-99.9995,-99.3769,-99.5348
2.8,0.6,,1,1.0008,1.00212,,5.27401e-15,3.70294e-06,,8.35443e-15,2.96291e-15,,9.32934e-15,3.68369e-15,,-100,-99.3769,-99.5348
2.8,0.7,,1,1.0008,1.00212,,5.32941e-15,4.10812e-08,,8.18789e-15,2.95597e-15,,8.80893e-15,2.78944e-15,,-100,-99.3769,-99.5348
2.8,0.8,,1,1.0008,1.00212,,5.43502e-15,2.42599e-10,,8.40994e-15,9.71445e-17,,8.58688e-15,1.38778e-17,,-100,-99.3769,-99.5348
2.8,0.9,,1,1.0008,1.00212,,5.04551e-15,7.61455e-13,,8.60423e-15,-3.45557e-15,,7.89299e-15,-2.88658e-15,,-100,-99.3769,-99.5348
2.8,1,,1,1.0008,1.00212,,5.7138e-15,-8.27051e-16,,8.29198e-15,-4.32293e-15,,8.54872e-15,-5.40453e-15,,-100,-99.3769,-99.5348
2.8,1.1,,1,1.0008,1.00212,,5.56763e-15,1.2675e-15,,8.9026e-15,2.31759e-15,,9.9018e-15,2.26208e-15,,-100,-99.3769,-99.5348
2.8,1.2,,1,1.0008,1.00212,,6.27947e-15,2.6991e-15,,8.86097e-15,3.96211e-15,,9.57394e-15,4.87197e-15,,-100,-99.3769,-99.5348
2.8,1.3,,1,1.0008,1.00212,,5.95702e-15,1.37923e-15,,8.84709e-15,1.50574e-15,,9.35363e-15,-1.53523e-16,,-100,-99.3769,-99.5348
2.8,1.4,,1,1.0008,1.00212,,5.32566e-15,-1.17208e-15,,8.86097e-15,-1.31145e-15,,8.90781e-15,-4.0766e-17,,-100,-99.3769,-99.5348
2.8,1.5,,1,1.0008,1.00212,,5.61492e-15,-1.78033e-15,,9.06913e-15,-3.46251e-15,,8.74301e-15,-4.59442e-15,,-100,-99.3769,-99.5348
2.8,1.6,,1,1.0008,1.00212,,5.34821e-15,3.85843e-18,,9.12465e-15,9.71445e-17,,9.23567e-15,-2.08167e-16,,-100,-99.3769,-99.5348
2.8,1.7,,1,1.0008,1.00212,,5.83538e-15,1.68603e-15,,8.86097e-15,3.407e-15,,9.57394e-15,4.76095e-15,,-100,-99.3769,-99.5348
2.8,1.8,,1,1.0008,1.00212,,5.95702e-15,1.03819e-15,,8.84709e-15,1.50574e-15,,9.35363e-15,-1.53523e-16,,-100,-99.3769,-99.5348
2.8,1.9,,1,1.0008,1.00212,,5.76273e-15,-1.42086e-15,,8.86097e-15,-1.31145e-15,,8.90781e-15,-4.0766e-17,,-100,-99.3769,-99.5348
2.8,2,,1,1.0008,1.00212,,5.69452e-15,-3.58937e-15,,9.29118e-15,-4.46171e-15,,9.1871e-15,-5.37157e-15,,-100,-99.3769,-99.5348
2.8,2.1,,1,1.0008,1.00212,,5.02329e-15,-3.30512e-15,,9.56873e-15,-4.76008e-15,,9.51322e-15,-4.64906e-15,,-100,-99.3769,-99.5348
2.8,2.2,,1,1.0008,1.00212,,5.01103e-15,1.34476e-15,,8.9026e-15,9.57567e-16,,9.73527e-15,8.18789e-16,,-100,-99.3769,-99.5348
2.8,2.3,,1,1.0008,1.00212,,5.65061e-15,6.51957e-15,,8.62505e-15,9.08995e-15,,9.12465e-15,9.34669e-15,,-100,-99.3769,-99.5348
2.8,2.4,,1,1.0008,1.00212,,5.73561e-15,4.2495e-15,,8.6528e-15,6.9042e-15,,9.17322e-15,1.02661e-14,,-100,-99.3769,-99.5348
2.8,2.5,,1,1.0008,1.00212,,5.57656e-15,-4.19596e-15,,9.59649e-15,-6.95971e-15,,9.33975e-15,-1.03702e-14,,-100,-99.3769,-99.5348
2.8,2.6,,1,1.0008,1.00212,,5.03717e-15,-6.29421e-15,,9.56873e-15,-9.14546e-15,,9.73527e-15,-9.45077e-15,,-100,-99.3769,-99.5348
2.8,2.7,,1,1.0008,1.00212,,5.51757e-15,-1.9986e-17,,8.9026e-15,6.93889e-17,,9.29118e-15,-1.80411e-16,,-100,-99.3769,-99.5348
2.8,2.8,,1,1.0008,1.00212,,6.0947e-15,6.12227e-15,,8.62505e-15,9.08995e-15,,9.12465e-15,9.34669e-15,,-100,-99.3769,-99.5348
2.8,2.9,,1,1.0008,1.00212,,5.73561e-15,4.2495e-15,,8.6528e-15,6.9042e-15,,9.17322e-15,1.02661e-14,,-100,-99.3769,-99.5348
2.8,3,,1,1.0008,1.00212,,5.57656e-15,-4.19596e-15,,9.59649e-15,-6.95971e-15,,9.33975e-15,-1.03702e-14,,-100,-99.3769,-99.5348
2.8,3.1,,1,1.0008,1.00212,,5.03717e-15,-6.29421e-15,,9.56873e-15,-9.14546e-15,,9.73527e-15,-9.45077e-15,,-100,-99.3769,-99.5348
2.8,3.2,,1,1.0008,1.00212,,5.51757e-15,-1.9986e-17,,8.9026e-15,6.93889e-17,,9.29118e-15,-1.80411e-16,,-100,-99.3769,-99.5348
2.8,3.3,,1,1.0008,1.00212,,6.0947e-15,6.12227e-15,,8.62505e-15,9.08995e-15,,9.12465e-15,9.34669e-15,,-100,-99.3769,-99.5348
2.8,3.4,,1,1.0008,1.00212,,5.73561e-15,4.2495e-15,,8.6528e-15,6.9042e-15,,9.17322e-15,1.02661e-14,,-100,-99.3769,-99.5348
2.8,3.5,,1,1.0008,1.00212,,5.57656e-15,-4.19596e-15,,9.59649e-15,-6.95971e-15,,9.33975e-15,-1.03702e-14,,-100,-99.3769,-99.5348
2.8,3.6,,1,1.0008,1.00212,,5.03717e-15,-6.3082e-15,,9.56873e-15,-9.14546e-15,,9.73527e-15,-9.45077e-15,,-100,-99.3769,-99.5348
2.8,3.7,,1,1.0008,1.00212,,5.95461e-15,-4.04802e-16,,8.9026e-15,6.93889e-17,,9.29118e-15,-1.80411e-16,,-100,-99.3769,-99.5348
2.8,3.8,,1,1.0008,1.00212,,6.03493e-15,3.77612e-15,,8.84709e-15,6.95277e-15,,9.34669e-15,7.87564e-15,,-100,-99.3769,-99.5348
2.8,3.9,,1,1.0008,1.00212,,5.5887e-15,-1.89422e-16,,8.48627e-15,-2.28983e-16,,9.33975e-15,2.40433e-15,,-100,-99.3769,-99.5348
2.8,4,,1,1.0008,1.00212,,6.19941e-15,-7.63508e-13,,9.4022e-15,-1.95503e-15,,9.4421e-15,-8.94597e-15,,-100,-99.3769,-99.5348
2.8,4.1,,1,1.0008,1.00212,,6.34362e-15,-2.42592e-10,,8.62505e-15,1.1156e-14,,8.5279e-15,1.79527e-14,,-100,-99.3769,-99.5348
2.8,4.2,,1,1.0008,1.00212,,6.3359e-15,-4.10812e-08,,8.95811e-15,6.93889e-17,,9.38832e-15,-1.80411e-16,,-100,-99.3769,-99.5348
2.8,4.3,,1,1.0008,1.00212,,6.49053e-15,-3.70294e-06,,9.62425e-15,-1.36401e-14,,9.66414e-15,-1.97429e-14,,-100,-99.3769,-99.5348
2.8,4.4,,0.999995,1.0008,1.00212,,6.44595e-15,-0.000177201,,8.95811e-15,-4.98386e-15,,9.22179e-15,1.22992e-15,,-99.9995,-99.3769,-99.5348
2.8,4.5,,0.999856,1.0008,1.00212,,7.08301e-15,-0.00448812,,8.95811e-15,5.42968e-16,,9.22006e-15,-4.25528e-15,,-99.9856,-99.3769,-99.5348
2.8,4.6,,0.997609,1.0008,1.00212,,6.76849e-15,-0.059955,,8.95811e-15,-3.20924e-16,,9.22179e-15,4.22752e-15,,-99.7609,-99.3769,-99.5348
2.8,4.7,,0.978121,0.998492,1.00121,,6.01127e-15,-0.420854,,8.95811e-15,-0.130591,,9.22006e-15,-0.0654658,,-97.8121,-99.1582,-99.4394
2.8,4.8,,0.886922,0.937791,0.951902,,5.61732e-15,-1.54676,,8.29198e-15,-1.34523,,8.7777e-15,-1.21297,,-88.6922,-93.1159,-94.4639
2.8,4.9,,0.656719,0.689938,0.707966,,4.04275e-15,-2.96776,,6.35603e-15,-3.49302,,6.9042e-15,-3.6983,,-65.6719,-68.4593,-70.1849
2.9,0,,0.656719,0.689938,0.707966,,2.57584e-15,2.96776,,4.67681e-15,3.49302,,6.58848e-15,3.6983,,-65.6719,-68.4593,-70.1849
2.9,0.1,,0.886922,0.937791,0.951902,,2.80244e-15,1.54676,,6.41154e-15,1.34523,,8.50361e-15,1.21297,,-88.6922,-93.1159,-94.4639
2.9,0.2,,0.978121,0.998492,1.00121,,2.89392e-15,0.420854,,7.29972e-15,0.130591,,8.50361e-15,0.0654658,,-97.8121,-99.1582,-99.4394
2.9,0.3,,0.997609,1.0008,1.00212,,2.63379e-15,0.059955,,5.96745e-15,1.81105e-15,,9.36404e-15,2.78683e-15,,-99.7609,-99.3769,-99.5348
2.9,0.4,,0.999856,1.0008,1.00212,,2.27283e-15,0.00448812,,5.71765e-15,-1.42941e-15,,8.55913e-15,-1.41553e-15,,-99.9856,-99.3769,-99.5348
2.9,0.5,,0.999995,1.0008,1.00212,,1.79747e-15,0.000177201,,5.59969e-15,-2.13024e-15,,8.90954e-15,-3.30899e-15,,-99.9995,-99.3769,-99.5348
2.9,0.6,,1,1.0008,1.00212,,2.61181e-15,3.70294e-06,,5.91194e-15,2.76862e-15,,9.55139e-15,3.60042e-15,,-100,-99.3769,-99.5348
2.9,0.7,,1,1.0008,1.00212,,2.66724e-15,4.10812e-08,,6.18949e-15,2.98372e-15,,9.03097e-15,2.95597e-15,,-100,-99.3769,-99.5348
2.9,0.8,,1,1.0008,1.00212,,2.55079e-15,2.42599e-10,,5.52336e-15,4.16334e-17,,9.03097e-15,-4.16334e-17,,-100,-99.3769,-99.5348
2.9,0.9,,1,1.0008,1.00212,,2.82743e-15,7.61511e-13,,5.71765e-15,-3.42781e-15,,8.33708e-15,-2.9976e-15,,-100,-99.3769,-99.5348
2.9,1,,1,1.0008,1.00212,,4.38388e-15,-1.04909e-15,,5.4054e-15,-3.98986e-15,,8.99281e-15,-5.34902e-15,,-100,-99.3769,-99.5348
2.9,1.1,,1,1.0008,1.00212,,3.34953e-15,1.32301e-15,,5.79398e-15,2.3731e-15,,9.9018e-15,2.40086e-15,,-100,-99.3769,-99.5348
2.9,1.2,,1,1.0008,1.00212,,4.0614e-15,2.86565e-15,,6.19643e-15,3.76782e-15,,9.57394e-15,4.81646e-15,,-100,-99.3769,-99.5348
2.9,1.3,,1,1.0008,1.00212,,3.73899e-15,1.37922e-15,,5.73847e-15,1.67227e-15,,9.35363e-15,1.24033e-16,,-100,-99.3769,-99.5348
2.9,1.4,,1,1.0008,1.00212,,3.32965e-15,-1.06105e-15,,5.75234e-15,-1.47798e-15,,8.90781e-15,-3.46077e-16,,-100,-99.3769,-99.5348
2.9,1.5,,1,1.0008,1.00212,,3.84098e-15,-1.89136e-15,,5.73847e-15,-3.12944e-15,,8.74301e-15,-4.42788e-15,,-100,-99.3769,-99.5348
2.9,1.6,,1,1.0008,1.00212,,3.57418e-15,5.93693e-17,,6.01602e-15,4.16334e-17,,9.67976e-15,-1.80411e-16,,-100,-99.3769,-99.5348
2.9,1.7,,1,1.0008,1.00212,,3.61734e-15,1.85257e-15,,6.19643e-15,3.10169e-15,,9.57394e-15,4.70544e-15,,-100,-99.3769,-99.5348
2.9,1.8,,1,1.0008,1.00212,,4.18308e-15,9.27158e-16,,5.73847e-15,1.67227e-15,,9.35363e-15,1.24033e-16,,-100,-99.3769,-99.5348
2.9,1.9,,1,1.0008,1.00212,,3.76674e-15,-1.30983e-15,,5.75234e-15,-1.47798e-15,,8.90781e-15,-3.46077e-16,,-100,-99.3769,-99.5348
2.9,2,,1,1.0008,1.00212,,4.14259e-15,-3.58937e-15,,6.4046e-15,-4.10089e-15,,9.1871e-15,-5.2883e-15,,-100,-99.3769,-99.5348
2.9,2.1,,1,1.0008,1.00212,,3.4713e-15,-3.1941e-15,,6.68215e-15,-4.6213e-15,,9.95731e-15,-4.67681e-15,,-100,-99.3769,-99.5348
2.9,2.2,,1,1.0008,1.00212,,3.01497e-15,1.34475e-15,,6.46011e-15,9.29812e-16,,1.01794e-14,8.74301e-16,,-100,-99.3769,-99.5348
2.9,2.3,,1,1.0008,1.00212,,4.09874e-15,6.40858e-15,,6.4046e-15,8.89566e-15,,1.00128e-14,9.29118e-15,,-100,-99.3769,-99.5348
2.9,2.4,,1,1.0008,1.00212,,3.73972e-15,4.24954e-15,,5.98827e-15,6.70991e-15,,1.00614e-14,9.98854e-15,,-100,-99.3769,-99.5348
2.9,2.5,,1,1.0008,1.00212,,4.02477e-15,-4.196e-15,,6.70991e-15,-6.82093e-15,,9.78384e-15,-1.00649e-14,,-100,-99.3769,-99.5348
2.9,2.6,,1,1.0008,1.00212,,3.48531e-15,-6.18322e-15,,7.12624e-15,-9.00668e-15,,1.01794e-14,-9.36751e-15,,-100,-99.3769,-99.5348
2.9,2.7,,1,1.0008,1.00212,,3.52151e-15,3.55232e-17,,6.46011e-15,4.16334e-17,,9.73527e-15,-2.35922e-16,,-100,-99.3769,-99.5348
2.9,2.8,,1,1.0008,1.00212,,4.54283e-15,6.06679e-15,,6.4046e-15,8.89566e-15,,1.00128e-14,9.29118e-15,,-100,-99.3769,-99.5348
2.9,2.9,,1,1.0008,1.00212,,3.73972e-15,4.24954e-15,,5.98827e-15,6.70991e-15,,1.00614e-14,9.98854e-15,,-100,-99.3769,-99.5348
2.9,3,,1,1.0008,1.00212,,4.02477e-15,-4.196e-15,,6.70991e-15,-6.82093e-15,,9.78384e-15,-1.00649e-14,,-100,-99.3769,-99.5348
2.9,3.1,,1,1.0008,1.00212,,3.48531e-15,-6.18322e-15,,7.12624e-15,-9.00668e-15,,1.01794e-14,-9.36751e-15,,-100,-99.3769,-99.5348
2.9,3.2,,1,1.0008,1.00212,,3.52151e-15,3.55232e-17,,6.46011e-15,4.16334e-17,,9.73527e-15,-2.35922e-16,,-100,-99.3769,-99.5348
2.9,3.3,,1,1.0008,1.00212,,4.54283e-15,6.06679e-15,,6.4046e-15,8.89566e-15,,1.00128e-14,9.29118e-15,,-100,-99.3769,-99.5348
2.9,3.4,,1,1.0008,1.00212,,3.73972e-15,4.24954e-15,,5.98827e-15,6.70991e-15,,1.00614e-14,9.98854e-15,,-100,-99.3769,-99.5348
2.9,3.5,,1,1.0008,1.00212,,4.02477e-15,-4.196e-15,,6.70991e-15,-6.82093e-15,,9.78384e-15,-1.00649e-14,,-100,-99.3769,-99.5348
2.9,3.6,,1,1.0008,1.00212,,3.48531e-15,-6.30823e-15,,7.12624e-15,-9.00668e-15,,1.01794e-14,-9.36751e-15,,-100,-99.3769,-99.5348
2.9,3.7,,1,1.0008,1.00212,,3.95855e-15,-4.04802e-16,,6.46011e-15,4.16334e-17,,9.73527e-15,-2.35922e-16,,-100,-99.3769,-99.5348
2.9,3.8,,1,1.0008,1.00212,,4.03899e-15,3.72064e-15,,6.18255e-15,6.81399e-15,,1.02349e-14,7.95891e-15,,-100,-99.3769,-99.5348
2.9,3.9,,1,1.0008,1.00212,,3.5927e-15,-1.89413e-16,,6.04378e-15,-2.56739e-16,,1.02279e-14,2.23779e-15,,-100,-99.3769,-99.5348
2.9,4,,1,1.0008,1.00212,,4.64781e-15,-7.63619e-13,,6.51562e-15,-1.98279e-15,,9.88619e-15,-8.89046e-15,,-100,-99.3769,-99.5348
2.9,4.1,,1,1.0008,1.00212,,4.79191e-15,-2.42592e-10,,6.62664e-15,1.12393e-14,,9.41608e-15,1.81192e-14,,-100,-99.3769,-99.5348
2.9,4.2,,1,1.0008,1.00212,,4.33997e-15,-4.10812e-08,,6.51562e-15,1.52656e-16,,9.83241e-15,-2.35922e-16,,-100,-99.3769,-99.5348
2.9,4.3,,1,1.0008,1.00212,,4.93883e-15,-3.70294e-06,,6.51562e-15,-1.36679e-14,,1.01082e-14,-1.99372e-14,,-100,-99.3769,-99.5348
2.9,4.4,,0.999995,1.0008,1.00212,,4.89425e-15,-0.000177201,,6.51562e-15,-4.90059e-15,,9.66588e-15,1.17441e-15,,-99.9995,-99.3769,-99.5348
2.9,4.5,,0.999856,1.0008,1.00212,,5.08723e-15,-0.00448812,,6.07153e-15,5.15213e-16,,9.66414e-15,-4.19977e-15,,-99.9856,-99.3769,-99.5348
2.9,4.6,,0.997609,1.0008,1.00212,,4.3286e-15,-0.059955,,6.51562e-15,-2.37657e-16,,9.66588e-15,4.28303e-15,,-99.7609,-99.3769,-99.5348
2.9,4.7,,0.978121,0.998492,1.00121,,4.23748e-15,-0.420854,,6.51562e-15,-0.130591,,9.66414e-15,-0.0654658,,-97.8121,-99.1582,-99.4394
2.9,4.8,,0.886922,0.937791,0.951902,,4.06538e-15,-1.54676,,6.07153e-15,-1.34523,,9.22179e-15,-1.21297,,-88.6922,-93.1159,-94.4639
2.9,4.9,,0.656719,0.689938,0.707966,,3.15625e-15,-2.96776,,4.57967e-15,-3.49302,,7.34829e-15,-3.6983,,-65.6719,-68.4593,-70.1849
3,0,,0.656719,0.689938,0.707966,,-2.73239e-15,2.96776,,-4.64212e-15,3.49302,,-6.75675e-15,3.6983,,-65.6719,-68.4593,-70.1849
3,0.1,,0.886922,0.937791,0.951902,,-4.22018e-15,1.54676,,-6.19643e-15,1.34523,,-8.78984e-15,1.21297,,-88.6922,-93.1159,-94.4639
3,0.2,,0.978121,0.998492,1.00121,,-3.81407e-15,0.420854,,-7.22339e-15,0.130591,,-9.13679e-15,0.0654658,,-97.8121,-99.1582,-99.4394
3,0.3,,0.997609,1.0008,1.00212,,-3.90854e-15,0.059955,,-5.54418e-15,1.72605e-15,,-8.79505e-15,2.92995e-15,,-99.7609,-99.3769,-99.5348
3,0.4,,0.999856,1.0008,1.00212,,-3.52013e-15,0.00448812,,-5.87724e-15,-1.36002e-15,,-9.41261e-15,-1.17267e-15,,-99.9856,-99.3769,-99.5348
3,0.5,,0.999995,1.0008,1.00212,,-3.59477e-15,0.000177201,,-6.05765e-15,-2.35922e-15,,-9.82374e-15,-3.3298e-15,,-99.9995,-99.3769,-99.5348
3,0.6,,1,1.0008,1.00212,,-4.14736e-15,3.70294e-06,,-5.10009e-15,2.60902e-15,,-8.79505e-15,3.81552e-15,,-100,-99.3769,-99.5348
3,0.7,,1,1.0008,1.00212,,-3.03897e-15,4.10812e-08,,-5.4054e-15,2.7478e-15,,-8.71872e-15,2.79637e-15,,-100,-99.3769,-99.5348
3,0.8,,1,1.0008,1.00212,,-3.21613e-15,2.42598e-10,,-5.18335e-15,-1.11022e-16,,-8.94076e-15,2.08167e-17,,-100,-99.3769,-99.5348
3,0.9,,1,1.0008,1.00212,,-3.77737e-15,7.61261e-13,,-5.87724e-15,-3.66374e-15,,-9.19056e-15,-3.08781e-15,,-100,-99.3769,-99.5348
3,1,,1,1.0008,1.00212,,-3.5445e-15,-9.34549e-16,,-4.7809e-15,-4.02456e-15,,-9.83762e-15,-5.19636e-15,,-100,-99.3769,-99.5348
3,1.1,,1,1.0008,1.00212,,-3.44435e-15,1.26544e-15,,-5.2805e-15,2.33147e-15,,-8.98413e-15,2.24126e-15,,-100,-99.3769,-99.5348
3,1.2,,1,1.0008,1.00212,,-4.36487e-15,2.64148e-15,,-5.32213e-15,3.62557e-15,,-8.73954e-15,5.00381e-15,,-100,-99.3769,-99.5348
3,1.3,,1,1.0008,1.00212,,-3.47302e-15,1.36188e-15,,-5.80785e-15,1.50921e-15,,-9.01883e-15,2.55872e-16,,-100,-99.3769,-99.5348
3,1.4,,1,1.0008,1.00212,,-4.3854e-15,-1.06399e-15,,-5.76622e-15,-1.73125e-15,,-8.96158e-15,7.80626e-18,,-100,-99.3769,-99.5348
3,1.5,,1,1.0008,1.00212,,-3.97644e-15,-1.76987e-15,,-5.66908e-15,-3.09822e-15,,-9.72659e-15,-4.71932e-15,,-100,-99.3769,-99.5348
3,1.6,,1,1.0008,1.00212,,-3.85805e-15,3.99624e-17,,-5.50254e-15,-1.11022e-16,,-9.65027e-15,-2.01228e-16,,-100,-99.3769,-99.5348
3,1.7,,1,1.0008,1.00212,,-3.86527e-15,1.96233e-15,,-5.32213e-15,3.07046e-15,,-8.73954e-15,4.4487e-15,,-100,-99.3769,-99.5348
3,1.8,,1,1.0008,1.00212,,-3.46608e-15,1.13799e-15,,-5.80785e-15,1.50921e-15,,-9.01883e-15,2.55872e-16,,-100,-99.3769,-99.5348
3,1.9,,1,1.0008,1.00212,,-3.94313e-15,-1.3254e-15,,-5.76622e-15,-1.73125e-15,,-8.96158e-15,7.80626e-18,,-100,-99.3769,-99.5348
3,2,,1,1.0008,1.00212,,-4.11716e-15,-3.5196e-15,,-5.89112e-15,-4.34722e-15,,-9.72659e-15,-5.30218e-15,,-100,-99.3769,-99.5348
3,2.1,,1,1.0008,1.00212,,-4.01644e-15,-3.22337e-15,,-5.58581e-15,-4.85723e-15,,-9.91394e-15,-4.73233e-15,,-100,-99.3769,-99.5348
3,2.2,,1,1.0008,1.00212,,-4.31319e-15,1.35912e-15,,-5.80785e-15,9.71445e-16,,-9.6919e-15,8.18789e-16,,-100,-99.3769,-99.5348
3,2.3,,1,1.0008,1.00212,,-4.45424e-15,6.4073e-15,,-6.66828e-15,8.99281e-15,,-9.91394e-15,9.29118e-15,,-100,-99.3769,-99.5348
3,2.4,,1,1.0008,1.00212,,-4.31372e-15,4.1446e-15,,-6.07153e-15,6.85736e-15,,-9.82547e-15,1.0195e-14,,-100,-99.3769,-99.5348
3,2.5,,1,1.0008,1.00212,,-4.25594e-15,-4.13226e-15,,-6.14092e-15,-6.69083e-15,,-1.01568e-14,-1.01048e-14,,-100,-99.3769,-99.5348
3,2.6,,1,1.0008,1.00212,,-4.78665e-15,-5.98174e-15,,-5.80785e-15,-9.04832e-15,,-1.0136e-14,-9.39526e-15,,-100,-99.3769,-99.5348
3,2.7,,1,1.0008,1.00212,,-3.85435e-15,-9.08973e-18,,-5.80785e-15,8.32667e-17,,-9.6919e-15,4.16334e-17,,-100,-99.3769,-99.5348
3,2.8,,1,1.0008,1.00212,,-4.00321e-15,6.0725e-15,,-6.66828e-15,8.99281e-15,,-9.91394e-15,9.29118e-15,,-100,-99.3769,-99.5348
3,2.9,,1,1.0008,1.00212,,-4.31372e-15,4.1446e-15,,-6.07153e-15,6.85736e-15,,-9.82547e-15,1.0195e-14,,-100,-99.3769,-99.5348
3,3,,1,1.0008,1.00212,,-4.25594e-15,-4.13226e-15,,-6.14092e-15,-6.69083e-15,,-1.01568e-14,-1.01048e-14,,-100,-99.3769,-99.5348
3,3.1,,1,1.0008,1.00212,,-4.78665e-15,-5.98174e-15,,-5.80785e-15,-9.04832e-15,,-1.0136e-14,-9.39526e-15,,-100,-99.3769,-99.5348
3,3.2,,1,1.0008,1.00212,,-3.85435e-15,-9.08973e-18,,-5.80785e-15,8.32667e-17,,-9.6919e-15,4.16334e-17,,-100,-99.3769,-99.5348
3,3.3,,1,1.0008,1.00212,,-4.00321e-15,6.0725e-15,,-6.66828e-15,8.99281e-15,,-9.91394e-15,9.29118e-15,,-100,-99.3769,-99.5348
3,3.4,,1,1.0008,1.00212,,-4.31372e-15,4.1446e-15,,-6.07153e-15,6.85736e-15,,-9.82547e-15,1.0195e-14,,-100,-99.3769,-99.5348
3,3.5,,1,1.0008,1.00212,,-4.25594e-15,-4.13226e-15,,-6.14092e-15,-6.69083e-15,,-1.01568e-14,-1.01048e-14,,-100,-99.3769,-99.5348
3,3.6,,1,1.0008,1.00212,,-4.78665e-15,-6.03829e-15,,-5.80785e-15,-9.04832e-15,,-1.0136e-14,-9.39526e-15,,-100,-99.3769,-99.5348
