dx/h :,0.833333
dy/h :,0.833333
L2normPGauss,L2normPCubic,L2normPWedn
0.0764272,0.0617069,0.0536339

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0,2.2,,0.735081,0.784596,0.82313,,4.11099,2.81117e-16,,4.66878,1.52656e-16,,4.67776,7.28584e-17,,-49.9982,-49.5397,-48.1925
0,2.3,,0.735081,0.784596,0.82313,,4.11099,6.52965e-15,,4.66878,6.7446e-15,,4.67776,4.56579e-15,,-49.9982,-49.5397,-48.1925
0,2.4,,0.735081,0.784596,0.82313,,4.11099,1.02225e-14,,4.66878,1.69344e-14,,4.67776,2.21221e-14,,-49.9982,-49.5397,-48.1925
0,2.5,,0.735081,0.784596,0.82313,,4.11099,-1.01283e-14,,4.66878,-1.70315e-14,,4.67776,-2.21463e-14,,-49.9982,-49.5397,-48.1925
0,2.6,,0.735081,0.784596,0.82313,,4.11099,-6.43542e-15,,4.66878,-6.39766e-15,,4.67776,-4.59008e-15,,-49.9982,-49.5397,-48.1925
0,2.7,,0.735081,0.784596,0.82313,,4.11099,-5.19497e-17,,4.66878,1.52656e-16,,4.67776,7.28584e-17,,-49.9982,-49.5397,-48.1925
0,2.8,,0.735081,0.784596,0.82313,,4.11099,6.52965e-15,,4.66878,6.7446e-15,,4.67776,4.56579e-15,,-49.9982,-49.5397,-48.1925
0,2.9,,0.735081,0.784596,0.82313,,4.11099,1.02225e-14,,4.66878,1.69344e-14,,4.67776,2.21221e-14,,-49.9982,-49.5397,-48.1925
0,3,,0.735081,0.784596,0.82313,,4.11099,-1.01283e-14,,4.66878,-1.70315e-14,,4.67776,-2.21463e-14,,-49.9982,-49.5397,-48.1925
0,3.1,,0.735081,0.784596,0.82313,,4.11099,-6.43542e-15,,4.66878,-6.39766e-15,,4.67776,-4.59008e-15,,-49.9982,-49.5397,-48.1925
0,3.2,,0.735081,0.784596,0.82313,,4.11099,-5.19497e-17,,4.66878,1.52656e-16,,4.67776,7.28584e-17,,-49.9982,-49.5397,-48.1925
